time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,Plot,Plot,Plot,Volume,Volume MA,EMA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low
1586179800,34.079966,34.733299,33.1973,34.415966,34.115521666666666,34.115521666666666,34.115521666666666,34.115521666666666,34.115521666666666,34.115521666666666,34.115521666666666,34.733299,33.1973,34.079966,223527763,292594438.75,29.717048588066394,29.657640814970954,NaN,NaN,NaN,NaN,NaN,NaN
1586266200,36.333297,37.666629,35.489298,36.363297,36.506408,36.506408,36.506408,36.506408,36.506408,36.506408,36.506408,37.666629,35.489298,36.333297,268797028,294338446.25,29.78318041306076,29.691259982981194,NaN,NaN,NaN,NaN,NaN,NaN
1586352600,36.94663,37.14717,35.555298,36.589297,36.43058833333334,36.43058833333334,36.43058833333334,36.43058833333334,36.43058833333334,36.43058833333334,36.43058833333334,37.14717,35.555298,36.94663,189840549,293770273.4,29.850902966164632,29.73347065976745,NaN,NaN,NaN,NaN,NaN,NaN
1586439000,37.472629,38.345415,37.14063,38.199962,37.89533566666667,37.89533566666667,37.89533566666667,37.89533566666667,37.89533566666667,37.89533566666667,37.89533566666667,38.345415,37.14063,37.472629,204750204,289825980.45,29.93397818043165,29.790986687033445,NaN,NaN,NaN,NaN,NaN,NaN
1586784600,39.343961,43.466623,38.701961,43.396623,41.85506899999999,41.85506899999999,41.85506899999999,41.85506899999999,41.85506899999999,41.85506899999999,41.85506899999999,43.466623,38.701961,39.343961,337131652,289702355.6,30.06793484530298,29.870608998605253,NaN,NaN,NaN,NaN,NaN,NaN
1586871000,46.597953,49.458617,46.161954,47.325953,47.64884133333334,47.64884133333334,47.64884133333334,47.64884133333334,47.64884133333334,47.64884133333334,47.64884133333334,49.458617,46.161954,46.597953,458648123,297267648.4,30.239656418981557,29.97513056478828,NaN,NaN,NaN,NaN,NaN,NaN
1586957400,49.466617,50.208616,47.333286,48.655285,48.73239566666667,48.73239566666667,48.73239566666667,48.73239566666667,48.73239566666667,48.73239566666667,48.73239566666667,50.208616,47.333286,49.466617,353655368,296954463.85,30.422896504364825,30.103073783049098,NaN,NaN,NaN,NaN,NaN,NaN
1587043800,47.795952,50.629949,47.114286,49.680617,49.14161733333333,49.14161733333333,49.14161733333333,49.14161733333333,49.14161733333333,49.14161733333333,49.14161733333333,50.629949,47.114286,47.795952,309868239,294608236.5,30.61451561377413,30.255796312571,NaN,NaN,NaN,NaN,NaN,NaN
1587130200,51.485282,51.663282,49.84395,50.259283,50.588838333333335,50.588838333333335,50.588838333333335,50.588838333333335,50.588838333333335,50.588838333333335,50.588838333333335,51.663282,49.84395,51.485282,196923751,281807806.45,30.809985936025136,30.43099786368969,NaN,NaN,NaN,NaN,NaN,NaN
1587389400,48.846618,51.037949,47.480619,49.757284,49.42528399999999,49.42528467434957,49.42528332565041,49.42528534869915,49.42528265130083,49.42528602304873,49.425281976951254,51.037949,47.480619,48.846618,221198876,271653602.55,30.998516265019912,30.61711414763308,NaN,NaN,NaN,NaN,NaN,NaN
1587475800,48.674618,50.22195,44.919288,45.781288,46.974175333333335,46.974175333333335,46.974175333333335,46.974175333333335,46.974175333333335,46.974175333333335,46.974175333333335,50.22195,44.919288,48.674618,303136698,274469513.4,31.145608521089365,30.79830456805464,NaN,NaN,NaN,NaN,NaN,NaN
1587562200,46.931953,48.933284,45.913954,48.807285,47.884841,47.884841,47.884841,47.884841,47.884841,47.884841,47.884841,48.933284,45.913954,46.931953,213372678,267966752.65,31.321346595506387,30.977994586282954,NaN,NaN,NaN,NaN,NaN,NaN
1587648600,48.506618,48.933284,46.875286,47.041953,47.616841,47.616841,47.616841,47.616841,47.616841,47.616841,47.616841,48.933284,46.875286,48.506618,198550653,261977210.65,31.477770539829706,31.150645571494067,NaN,NaN,NaN,NaN,NaN,NaN
1587735000,47.387286,48.715285,46.545287,48.343285,47.867952333333335,47.867952333333335,47.867952333333335,47.867952333333335,47.867952333333335,47.867952333333335,47.867952333333335,48.715285,46.545287,47.387286,198564378,258838855,31.645586604110008,31.317765705111043,NaN,NaN,NaN,NaN,NaN,NaN
1587994200,49.173951,53.29928,48.999951,53.249947,51.849726000000004,51.849726000000004,51.849726000000004,51.849726000000004,51.849726000000004,51.849726000000004,51.849726000000004,53.29928,48.999951,49.173951,310221940,263566885.25,31.860555364268116,31.49017352496068,NaN,NaN,NaN,NaN,NaN,NaN
