time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,Plot,Plot,Plot,Volume,Volume MA,EMA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low
1429623000,84,84.49,83.54,83.62,83.88333333333335,83.88333333333335,83.88333333333335,83.88333333333335,83.88333333333335,83.88333333333335,83.88333333333335,84.49,83.54,84,27171852,22698972.7,75.22271475803414,75.0695762178182,NaN,NaN,NaN,NaN,NaN,NaN
1429709400,84.32,84.74,83.65,84.63,84.33999999999999,84.33999999999999,84.33999999999999,84.33999999999999,84.33999999999999,84.33999999999999,84.33999999999999,84.74,83.65,84.32,45547963,23347544.75,75.31631958631242,75.14734162858618,NaN,NaN,NaN,NaN,NaN,NaN
1429795800,84.1,85.59,82.41,82.41,83.47,83.47,83.47,83.47,83.47,83.47,83.47,85.59,82.41,84.1,73728080,25162141.4,75.38690347102573,75.22453225914751,NaN,NaN,NaN,NaN,NaN,NaN
1429882200,82.77,82.94,81.48,81.53,81.98333333333335,81.98333333333335,81.98333333333335,81.98333333333335,81.98333333333335,81.98333333333335,81.98333333333335,82.94,81.48,82.77,29660356,25005419.2,75.44802880962249,75.30245731129529,NaN,NaN,NaN,NaN,NaN,NaN
1430141400,81.87,82.93,81.63,81.91,82.15666666666667,82.15666666666667,82.15666666666667,82.15666666666667,82.15666666666667,82.15666666666667,82.15666666666667,82.93,81.63,81.87,25446032,25359091.7,75.51232703042226,75.3772587310834,NaN,NaN,NaN,NaN,NaN,NaN
1430227800,81.83,81.9,80.23,80.68,80.93666666666667,80.93666666666667,80.93666666666667,80.93666666666667,80.93666666666667,80.93666666666667,80.93666666666667,81.9,80.23,81.83,23775344,25321474.6,75.56374666196034,75.44546511186863,NaN,NaN,NaN,NaN,NaN,NaN
1430314200,80.01,81.39,79.52,80.465,80.45833333333333,80.45833333333333,80.45833333333333,80.45833333333333,80.45833333333333,80.45833333333333,80.45833333333333,81.39,79.52,80.01,26430258,25656273.65,75.61251535189108,75.50470426498437,NaN,NaN,NaN,NaN,NaN,NaN
1430400600,80.01,80.96,78.32,78.77,79.34999999999998,79.34999999999998,79.34999999999998,79.34999999999998,79.34999999999998,79.34999999999998,79.34999999999998,80.96,78.32,80.01,28999005,26003315.55,75.6439331095837,75.55611019269597,NaN,NaN,NaN,NaN,NaN,NaN
1430487000,79.24,79.76,78.11,78.99,78.95333333333333,78.95333333333333,78.95333333333333,78.95333333333333,78.95333333333333,78.95333333333333,78.95333333333333,79.76,78.11,79.24,24136358,26226930.8,75.67722730749828,75.60194989227112,NaN,NaN,NaN,NaN,NaN,NaN
1430746200,79.33,79.69,78.6301,78.81,79.04336666666667,79.04336762034099,79.04336571299235,79.0433685740153,79.04336475931804,79.04336952768962,79.04336380564372,79.69,78.6301,79.33,14691991,26008383.65,75.70839917508536,75.64116432120375,NaN,NaN,NaN,NaN,NaN,NaN
1430832600,78.55,78.8,77.22,77.56,77.86,77.86,77.86,77.86,77.86,77.86,77.86,78.8,77.22,78.55,22311318,26250597.45,75.72682306389048,75.67377960158979,NaN,NaN,NaN,NaN,NaN,NaN
1430919000,77.97,78.81,77.05,78.1,77.98666666666668,77.98666666666668,77.98666666666668,77.98666666666668,77.98666666666668,77.98666666666668,77.98666666666668,78.81,77.05,77.97,28663026,26735412.15,75.75043676474729,75.70136388416103,NaN,NaN,NaN,NaN,NaN,NaN
1431005400,78,78.94,77.56,78.425,78.30833333333334,78.30833333333334,78.30833333333334,78.30833333333334,78.30833333333334,78.30833333333334,78.30833333333334,78.94,77.56,78,19749428,26926519.5,75.7770493342523,75.72798712909474,NaN,NaN,NaN,NaN,NaN,NaN
1431091800,79.1,79.23,78.03,78.51,78.58999999999999,78.58999999999999,78.58999999999999,78.58999999999999,78.58999999999999,78.58999999999999,78.58999999999999,79.23,78.03,79.1,19943595,27297212.35,75.80424287321496,75.75339024223808,NaN,NaN,NaN,NaN,NaN,NaN
1431351000,78.48,79.03,77.93,78.01,78.32333333333334,78.32333333333334,78.32333333333334,78.32333333333334,78.32333333333334,78.32333333333334,78.32333333333334,79.03,77.93,78.48,18874054,26896760.35,75.82619070532228,75.77694854828546,NaN,NaN,NaN,NaN,NaN,NaN
1431437400,77.87,77.89,76.79,77.46,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.89,76.79,77.87,21285310,26979317.2,75.84244751422455,75.80007343835229,NaN,NaN,NaN,NaN,NaN,NaN
1431523800,77.72,78.53,77.65,78.44,78.20666666666666,78.20666666666666,78.20666666666666,78.20666666666666,78.20666666666666,78.20666666666666,78.20666666666666,78.53,77.65,77.72,21512309,26935385.5,75.86829380761534,75.82364484692589,NaN,NaN,NaN,NaN,NaN,NaN
